Family,TotMarkerLength,AbxClass,RestistMechanism,BetaLactamase,P10T2,P10T3,P10T4,P11T1,P11T2,P11T3,P12T1,P12T4,P13T1,P13T4,P14T1,P14T4,P15T1,P15T2,P15T3,P16T1,P16T3,P16T4,P17T1,P17T2,P17T4,P18T1,P18T2,P18T3,P18T4,P19T1,P19T4,P1T1,P1T3,P1T4,P20T1,P20T2,P20T4,P21T1,P21T2,P21T4,P22T1,P22T4,P23T2,P23T3,P23T4,P24T1,P24T2,P24T3,P24T4,P25T1,P25T3,P25T4,P26T1,P26T3,P26T4,P27T1,P27T2,P27T3,P27T4,P28T2,P28T3,P28T4,P29T1,P29T2,P29T3,P29T4,P2T2,P2T3,P30T1,P30T2,P30T3,P30T4,P31T1,P31T2,P31T3,P31T4,P32T1,P32T3,P32T4,P33T1,P33T4,P34T1,P34T3,P35T1,P35T3,P36T1,P36T3,P36T4,P37T1,P37T3,P37T4,P38T1,P38T3,P39T1,P39T4,P3T1,P3T3,P3T4,P4T1,P4T3,P4T4,P5T1,P5T2,P5T3,P5T4,P6T1,P6T3,P6T4,P7T1,P7T3,P7T4,P8T1,P8T2,P8T3,P9T1,P9T2,P9T3,P9T4
gb|BAE78116_1|ARO_3003576|PmrC,51,Peptide,TargetAlteration,No,25.198581,5.988367341,4.27303808,0,0.265362628,42.9041008,0,6.144321851,4.225924485,29.10857684,0,0,1.666564103,6.110495333,213.3155283,0,0,3.0989022,0,0.589540496,3.547592299,7.698880732,4.534338984,0,0.967457343,0,1.264040034,0.979980899,0,0.427361164,0,3.318694704,0.670077084,3.770112234,10.26732284,1.095880271,3.560714855,0.222287685,7.799879399,3.601530306,30.03274759,12.36615421,27.87510605,6.038354562,0.279268496,0,4.383035009,0,1.883280192,0.304967952,0,1.543902117,7.337370189,1.289786424,4.28898785,87.92102886,0.664315979,3.548734556,0,16.66679939,6.577240811,12.69864069,0,35.83002702,6.225018411,21.65823361,21.5430204,4.639493967,0,4.712645876,5.877952395,0,2.658799683,0,0,0,0,6.862148436,0,0,0,25.32492832,0,1.76081544,2.501542857,2.526260192,12.51858008,14.65360055,1.935068779,29.90122925,1.531219302,5.26097633,0,1.08029105,0,0,0.625204873,0,0,0,0,9.150931475,0,0,31.19959928,0,0,0,0,0,0.762588757,0,0,0
gb|AAC75089_1|ARO_3003577|PmrE,102,Peptide,TargetAlteration,No,105.4055623,3.414182285,6.53930524,0,0,121.5531566,0,11.07956427,0,20.80215913,0,0,0,10.29996538,341.7654456,0,0,0,0,0,0,12.75554204,8.506104894,0,0,0,2.450292989,3.166092136,0,0,0,0,0,2.757817948,26.95172246,2.655402196,11.50384799,2.15448064,15.74975648,2.792571191,35.57725483,18.14045408,41.14326468,0,0,0,4.997849875,0,0,0,0,2.85028083,21.64401507,3.125251719,11.87719712,127.9302582,0,0,0,8.419009666,6.710383338,21.78391732,0,42.20523049,9.526546395,21.76930147,3.22473486,0,0,11.78746165,6.215009806,0,0,0,0,0,3.407973334,0,0,0,0,17.0752694,0,0,0,0,0,6.312320236,2.206503766,0,3.710262155,8.618197411,0,7.39095055,0,0,0,0,0,0,0,2.884346131,0,0,35.65668489,0,0,0,0,0,16.42498862,0,0,0
gb|AAC76093_1|ARO_3002986|bacA,102,Peptide,TargetAlteration,No,113.1181644,23.899276,26.157221,0,0,196.1910598,0,11.07956427,8.330636012,62.40647739,0,0,2.936882196,23.1749221,515.8723708,0,0,6.007102726,4.941826132,0,11.46145204,28.06219249,28.35368298,0,0,0,4.900585978,3.166092136,0,0,0,3.063410496,2.8864859,22.06254358,53.90344492,2.655402196,11.50384799,2.15448064,22.04965907,5.585142382,64.68591788,25.9149344,68.5721078,9.364094459,0,3.233673729,12.49462469,0,8.761598926,0,0,8.550842491,49.47203445,3.125251719,17.81579568,227.4315701,3.219377438,12.22948524,0,31.57128625,36.90710836,56.63818502,0,77.07042089,25.40412372,31.0990021,48.3710229,12.84782945,0,8.840596235,10.35834968,0,0,0,0,0,6.815946668,10.10279302,0,0,0,61.89785156,0,0,7.273716921,2.880622482,29.71443183,22.09312083,2.206503766,78.75992576,3.710262155,8.618197411,0,12.3182509,0,0,5.386380448,0,0,0,0,28.84346131,0,0,65.82772594,0,0,0,0,0,19.70998634,0,0,0
gb|BAE06005_1|ARO_3003704|mexM,300,Phenicol,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484923448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|BAE06006_1|ARO_3003705|mexN,298,Phenicol,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808333913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_249397_1|ARO_3002679|catB7,52,Phenicol,Inactivation,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632782145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583524548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|AAB51421_1|ARO_3002686|catP_gb|AAF66228_1|ARO_3002682|catD,54,Phenicol,Inactivation,No,0,0,0,0,0,0,0,0,0,0,0,0,0,22.87450644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|AAL08441_1|ARO_3002670|cat,40,Phenicol,Inactivation,No,0,0.67249045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813461828,0,0,0,0,0,0,0,0,0,2.166273567,0,0,0,0,0,0,0,0,0,0.583505173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542725975,0,0,1.365930903,0,0,0,0,0,0,0,0,0,0,2.969548167,0,0,0,0,0,0,0,0,0,54.83642294,0,0,0,0
gb|YP_009077553_1|ARO_3002680|catB8,36,Phenicol,Inactivation,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.303843134,7.756659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558990725,0,51.0352618,0,0,0,0
gb|CAA52904_1|ARO_3002688|catS,32,Phenicol,Inactivation,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6427769,0,0,5.763761846,0,0,0,5.879885395,0,0,0,0,144.7366501,0,0,0,0,4.001178331,0,5.18620364,0,0,0,0,0,6.005394069,0,302.0987914,0,76.85192386,0,0,91.8766354,0,0,0,5.978843813,11.35595058,0,3.908825916,18.69321073,8.091169289,0,0,0,5.775528961,0,0,0,5.47275005,19.23693511,14.8516791,50.13736544,0,11.94217774,0,6.329093334,0,96.29632047,0,0,3.963901824,0,0,0,42.79781973,0,0,12.29337813,82.27599387,27.56194744,0,11.4267002,86.9316565,5.562475522,0,0,0,0,29.2712605,0,0,4.659584328,5.932406047,66.21955765,0,101.7136488,0,0,0,0,0,0,0
gb|EFF04178_1|ARO_3000309|emrD,102,Phenicol,Efflux,No,161.9646445,30.72764057,37.056063,0,0,202.5885943,0,2.769891067,8.330636012,62.40647739,0,0,2.936882196,30.89989613,377.2316711,0,9.172012584,3.003551363,2.470913066,0,20.05754107,22.95997568,14.17684149,0,0,0,12.25146494,12.66436854,0,0,0,0,2.8864859,8.273453843,43.53739782,0,10.22564266,2.15448064,34.64946425,13.96285595,80.85739735,54.42136225,79.54364505,3.12136482,0,3.233673729,29.98709925,0,0,5.911686451,0,5.700561661,27.82801938,3.125251719,32.66229209,233.1173594,0,15.28685655,0,27.36178141,16.77595834,43.56783463,0,82.57545095,60.33479383,49.75840336,77.3936367,12.84782945,0,14.73432706,10.35834968,0,7.36282989,0,0,0,6.815946668,20.20558605,0,0,0,72.56989494,0,2.730618405,4.849144614,5.761244964,23.11122476,22.09312083,2.206503766,66.45368736,3.710262155,11.49092988,0,9.85460074,0,0,5.386380448,0,0,0,0,17.30607679,2.509006946,0,54.85643829,0,0,11.35181165,0,0,19.70998634,0,0,0
gb|AJE60855_1|ARO_3003209|FosA5,38,PhosphonicAcid,Inactivation,No,0,0,0,0,0,0.513382403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.033286433,2.016856971,0,0.62387805,0,0,0,0,0,0,0,0,0,0,0.744370889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709430562,0,0,1.181688748,0.741951665,0,0,1.64087605,0.810717959,0,0,0,0,0,23.66535951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623153768,0,0,0,0,0,0,0,0,87.68616606,0,0,0,0
gb|CDJ73208|ARO_3003890|Escherichia,37,PhosphonicAcid,TargetAlteration,No,83.43209805,33.3954859,13.3471327,0,0.242287617,124.8188868,0,5.566544366,3.051883563,38.82504428,0,0,1.613866424,15.0394422,259.5366047,0,1.680058666,1.08461577,1.590575681,0,9.402404951,18.58488638,13.93371208,0,0,0,3.616253662,2.286622098,2.037689098,0,2.011300878,3.07820958,0.271915338,9.309300923,30.5322653,2.167937058,9.43216737,2.536979014,32.09678633,6.445173365,28.79226454,21.56448044,50.34252765,8.52720679,0,0.304621438,11.45642399,0,3.209764502,0,0,3.669564451,11.60247668,5.691883566,7.039534405,137.9662256,3.285475767,8.064370701,0,37.70506352,18.06859861,45.96722263,0,60.35808928,30.66213302,19.23781265,32.0487236,14.82620898,0,13.74136154,8.06650226,0,5.201999379,6.435624227,1.161045058,0,8.989147055,14.22281288,0,0,0,36.6948158,0,57.49138968,0.87554,1.58295076,8.501230363,20.76280696,1.801445104,34.77849982,1.048552348,7.577352313,0,18.7213611,0,0,3.171329068,0,0,0,0.243842779,10.82326501,3.427158039,0.902757442,35.57055763,0,0,1.336716951,0,187.0945238,11.34673127,0,0,0.287361191
gb|AIL15701|ARO_3003775|Escherichia,102,PhosphonicAcid,TargetAlteration,No,100.2638276,23.899276,19.6179157,0,0,119.4206451,0,13.84945533,5.553757341,36.40377848,0,0,0,43.77485285,306.2992201,0,3.057337528,0,2.470913066,0,11.46145204,7.653325225,14.17684149,0,0,0,9.801171956,3.166092136,0,0,3.124497425,0,0,13.78908974,35.24456014,0,12.78205333,2.15448064,28.34956166,8.377713573,71.15450967,31.09792128,79.54364505,6.242729639,0,0,19.9913995,2.392185,5.841065951,0,0,2.85028083,18.55201292,3.125251719,20.78509496,187.6310454,0,6.114742619,0,21.04752416,36.90710836,56.63818502,0,78.90543091,34.93067011,12.43960084,41.9215532,9.635872085,0,8.840596235,14.50168955,0,4.90855326,0,0,0,0,10.10279302,0,0,0,46.95699084,0,0,2.424572307,5.761244964,23.11122476,31.56160118,2.206503766,51.68620128,0,5.745464941,0,12.3182509,0,0,0,0,0,0,0,23.07476905,0,0,63.08490403,0,0,0,0,0,9.854993171,0,0,0
gb|CDJ72593|ARO_3003889|Escherichia,102,PhosphonicAcid,TargetAlteration,No,143.9685729,20.48509371,19.6179157,0,0,168.46841,0,8.309673201,2.776878671,41.60431826,0,0,0,18.02493941,473.9577407,0,0,3.003551363,0,0,8.596089032,10.20443363,14.17684149,0,0,0,2.450292989,3.166092136,0,0,0,6.126820992,0,16.54690769,29.02493188,0,14.06025866,0,22.04965907,8.377713573,71.15450967,12.9574672,54.85768624,15.6068241,0,0,24.98924938,0,5.841065951,0,0,8.550842491,12.36800861,0,41.57018993,173.4165722,0,15.28685655,0,31.57128625,13.42076668,52.28140156,0,67.89537078,25.40412372,24.87920168,58.0452275,19.27174417,0,17.68119247,4.14333987,0,2.45427663,0,0,0,0,16.83798837,0,0,0,36.28494747,0,0,0,0,13.20641415,15.78080059,4.413007532,36.9187152,3.710262155,5.745464941,0,9.85460074,0,0,0,0,0,0,0,20.19042292,0,0,57.5992602,0,0,0,0,0,19.70998634,0,0,0
gb|YP_489321_1|ARO_3001329|mdtG,51,PhosphonicAcid,Efflux,No,161.5361666,20.48509371,21.7976841,0,3.214970301,222.3143259,0,13.15698257,6.710790121,68.69046296,0,0,1.468441098,27.03740911,454.8812103,0,6.369453184,3.25384731,1.235456533,0,13.6104743,10.417026,10.39635043,0,0.520938569,0,9.188598708,0,6.113067293,0,3.38487221,0.510568416,0,13.55927158,56.66772414,3.319252745,21.51645643,1.07724032,25.46210631,21.1769982,63.33829459,22.45960982,51.20050716,11.1848906,3.383445243,7.00629308,19.15842452,0,3.650666219,0.492640538,0,1.425140415,31.69302207,2.083501146,19.05300372,243.0674906,0,1.528685655,0,30.343514,22.92714307,62.81029493,0,80.89335843,48.42661084,19.43687631,57.2390438,21.68071219,0,17.19004823,7.596123096,0,3.476891893,0,0,0,4.259966667,19.36368663,0,0,3.434861595,35.21774313,0,0,0.404095385,4.080881849,3.851870793,23.40818754,3.493630963,53.12192909,0,23.93943725,0,6.15912546,0,0,0,0,0,0,0,9.614487103,1.254503473,0.532395414,39.31378077,0,0,0.945984304,0,0,17.79373767,0,0,0
gb|AAC64366_1|ARO_3002847|arr-2,66,Rifamycin,Inactivation,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.334788869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|YP_039996_1|ARO_3003285|Staphylococcus_gb|YP_039996_1|ARO_3003287|Staphylococcus,43,Rifamycin,TargetAlteration,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935817076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.854158507,2.664633019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|NP_312937_1|ARO_3003288|Escherichia,18,Rifamycin,TargetAlteration,No,54.21673638,10.8495126,10.7050849,0,0,86.86430255,0,5.601335269,5.615465756,29.29637411,0,0,0,11.90218221,230.0647476,0,0,0.867692616,0.71381933,0,4.966629218,3.684934368,7.371957575,0,0,0,2.831449676,3.658595357,0,0,0.902632589,1.769970509,0,6.373623702,25.75386813,1.53423238,6.277408411,0.622405518,13.64978895,8.067427885,28.96491656,14.97307321,33.28032965,4.508638073,0,2.802517232,10.82867473,1.382151333,1.687419052,0.853910265,0,5.763901235,11.61218586,2.70855149,7.720178129,104.3026451,5.580254226,3.532962402,0,40.73865233,10.66205353,22.65527401,0,39.22843645,15.59530928,13.47623424,19.5633915,6.495291554,0,7.66185007,4.787859406,0,6.381119238,4.451709991,0,0,4.922628149,10.70147705,0,0,0,17.88160156,0,36.28688458,2.101296,0.832179828,8.584169195,21.88271015,3.824606528,26.30800298,1.071853512,8.299004914,0,19.9281926,0,0,0,0,0,0,0.747784522,8.332555489,1.449648458,0.922818718,17.43215706,0,0,4.099265317,0,131.1504449,13.28599079,0,0,0
gb|AEJ33969_1|ARO_3000410|sul1,173,Sulfonamide,TargetReplacement,No,161.8875185,13.0428367,27.2022587,0,0,0,0,0,0,0,0,0,0,4.622722556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.554115051,21.38169982,0,3.810462714,0,0,0.360630054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860569419,5.073259913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096714468,4.294187945,0,0,0,0,0,0,0,0.183757038,0,0.13653092,0,0,0,0,1.234591393,0,0.86194464,6.271498403,0,0,0.568608609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|YP_491362_1|ARO_3003386|Escherichia,102,Sulfonamide,TargetAlteration,No,161.9646445,27.31345828,28.3369894,0,2.571976241,243.1063132,0,16.6193464,8.330636012,65.00674728,0,0,2.936882196,15.44994806,464.2851337,0,0,3.003551363,7.412739199,0,28.65363011,30.6133009,28.35368298,0,0,0,12.25146494,0,0,0,0,6.126820992,0,8.273453843,47.68381666,2.655402196,11.50384799,4.30896128,37.79941555,2.792571191,54.9830302,20.73194752,71.31499212,12.48545928,0,3.233673729,22.49032444,0,5.841065951,5.911686451,0,2.85028083,27.82801938,9.375755158,23.75439424,176.2594669,0,9.172113929,0,27.36178141,23.48634168,54.45979329,0,84.41046097,31.75515465,27.98910189,58.0452275,12.84782945,0,20.62805788,12.43001961,0,0,0,0,0,13.63189334,10.10279302,0,0,0,51.22580819,7.281359417,5.46123681,2.424572307,2.880622482,26.41282829,15.78080059,2.206503766,73.8374304,7.420524311,5.745464941,0,14.7819011,0,0,0,0,0,0,0,17.30607679,0,0,65.82772594,0,0,0,0,0,13.13999089,0,0,0
gb|AAL59753_1|ARO_3000412|sul2,190,Sulfonamide,TargetReplacement,No,391.2422547,756.0452423,1235.49274,26.24413747,0,0,0,0,5.530124332,0,5.068368259,287.8904154,0,8.833650861,0,0,0,0,0,0,1.585094431,0,0,0,0,0,25.88969145,0,0,0,15.23192494,1.659347352,0,1.991757407,18.46479709,0,3.195513332,3.813889133,0,0,0,0.143359212,0,0,0.149735449,0,0,2.514339127,0,5.559500875,0,0,0,2.821407802,2.628145746,0,0,0,0,2.280148451,8.481178941,15.06334708,0,0.913600734,0,0,0,0,0,0,0,0,2.215666402,2.386874293,0,1.767883889,0,0,0,0.321155217,0.456032688,0,19.13293379,2.567943266,0,0,0,0,1.765203013,0,2.968209724,0,0,0,2.396143302,3.996949528,7.002294582,0,0,0,0,0,0,0,2.971390407,0,0,2.197903957,0,79.94517736,0,0,0,0
gb|CAD55718_1|ARO_3000197|tet36,300,Tetracycline,TargetProtection,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40981772,0.109256852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|ANZ79241_1|ARO_3004036|tetB(60),300,Tetracycline,Efflux,No,0,0,0,0,0,0,0.041612949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038556263,0,0,0,0,0,0,0,0,0,0.039251377,0.112505125,0,0,0,0,0.257004394,0,0,0.035239974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057242221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033447276,0,0,0.057736672,0,0,0,0,0,0.074595575,0,0,0,0,0,0,0,0,0
gb|YP_208874_1|ARO_3003930|rpsJ,71,Tetracycline,TargetProtection,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331929014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441319055,0,0,0,0,0.332916944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762567097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|CAE51745_1|ARO_3000168|tet(D),87,Tetracycline,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571655525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77930291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|AAU95768_1|ARO_3000026|mepA,145,Tetracycline,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748653661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608039587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25710091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|YP_001440920_1|ARO_3000746|mepR,139,Tetracycline,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255577013,0,0,0,0,0,0,0,0,0,0,0.12014854,0,0,0,0,0,0,0,0,0,0,0,0,0.124845631,0,0,0.205423261,0,0,0,0,0.099042757,0,0,0,0,0,0,0.123866684,0,0,0,0,0,1.001040783,0.265960315,0,0,0,0,0,0,0,0,0.23359299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.424536414,2.144704625,0,0,0,0,0,0,0,0,0,0,0,0,0.150734176,0,0,0,0,0
gb|AAV80464_1|ARO_3000565|tet(38),219,Tetracycline,Efflux,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11489423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.322541944,0,0,0,0,0,0,0,0,0,0,0.291275565,0,0,0,0,0,0,0.91644993,0.127164699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270619725,0,0,0.993555867,2.544219573,0,0,0,0,0,0,0,0,0,0,0.06105261,0,0,0,0,0.28497536,0,0
gb|YP_007503840_1|ARO_3000165|tet(A),244,Tetracycline,Efflux,No,0,1.18969784,0.23614158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276009638,0.581044163,0,0,0,0,0,0,0,0,0,0.387706965,0,0,0,0.33186947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.824118761,0,0,0,0.165660627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74392436,0,0,0,0,0.15107289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645194293
gb|CAD09823_1|ARO_3003479|tetR,147,Tetracycline,Efflux,No,0,3.481127036,0.55562724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555158783,0,0,0,0,0,0,0,0,0,1.614086187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.558659883,0,3.219033108,0,0,0,0.935495305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767294486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751769562
gb|AAN28721_1|ARO_3002871|tet37,61,Tetracycline,Inactivation,No,0,0,0,0,0,0,0,0.800190753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501621113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.50543093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb|CBH51823_1|ARO_3000556|tet44,107,Tetracycline,TargetProtection,No,0,0,0,6.263454288,0,0,0,0.742517931,0,0,0,0,0,0,0,0,0,0,0,0,0,1.397047486,0,0,0,0,0,0,0,0,0,0,0.740611514,0,0,0,0.124004995,0.209016778,1.419395768,0,0,0,0.266100717,0.302818975,0,0,0.669880703,0,0,0,0,0,0,0,0,0,0,0.296610649,0,0.18001172,0,0,0,0,0,0,0,0,0.429405764,0,0.401965808,0,0,0,0,0,0,0.288018222,0,0,0,0,0,0,0,0,0,0,0.188714138,0,0,0,1.12314679,3.06311259,0,0,0,0,0,0,0.915272395,0,0,0.81960873,0,0,0,0,0,0,0.318693809,0,0,0
gb|AET10444_1|ARO_3004032|tetA(46),300,Tetracycline,Efflux,No,0,0,0,0,0,0,0,1.701726815,0,0,0,0,0,0,0,0,0,0,0,0.208657591,0,0,0,0.113332396,0,0,0,0,0,0,0,0,7.058145283,0,0,0.894570462,1.007347536,0,7.561062867,0,0.349127446,1.715129029,0,0,0,0,0,1.741277733,0.106648676,0,0,0.724007932,0,1.582691681,0.108429468,0,0,0,0,3.428246412,1.171607484,0.079548013,0,0,0,1.118083171,0.11775717,0,0,0,0,0.190406142,0,0,0,0,0,0,1.83210462,0,0,0,0,0,0.789056236,0,0,0,0.472822236,0,1.743465884,0,0,0,1.30520259,0,0.4702208,0.39441784,0,0.287779247,0,0,0,0.765505345,1.976768924,1.885672369,0.6801428,0,0,0,0,0,0,0
gb|AAA25293_1|ARO_3000192|tetS,143,Tetracycline,TargetProtection,No,0,0,0,3.508057992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.33168169,17.3740676,0,0
